ID;Cliente;RAMA_ACTIVIDAD;DESCRIPCION_RAMA;Efectivo_y_Equiv;ACTIVOS_CORRIENTES;Otros_Act_Corr;Otros_Act_No_Corr;ACTIVOS_NO_CORRIENTES;ACTIVO;Credito_Mutuo;Oblig_emit_por_corr;Arrend_Financiero_CxP;Imp_Renta_CxP;PASIVOS_CORRIENTES;Credito_Mutuo_No_corr;Oblig_emit_porc_No_corr;Arrend_Financiero_CxP_No_Corr;Pas_Imp_Renta_Dif_No_Corr;PASIVOS_NO_CORRIENTES;PASIVO;Capital;Futuras_capitalizaciones;PATRIMONIO;PART_TRABAJADORES;IMPUESTO_CAUSADO;Ganancias_Act_Disc;INGRESOS;G_Perdidas_Act_Disc;COSTOS;GASTOS;CxC_DxC_Corr;Otros_Act_Fin_Corr;Arren_Fin_CxC;Imp_bruto_const;Activos_x_Imp_corr;Inventarios;Act_No_Corr_Venta;Act_Biologicos_corr;Pagos_anticipos;Propiedad_Planta_Equ;Act_Intang;Prop_Inversion;Act_Biologicos_No_Corr;Act_Para_Rec_Minerales;Inversiones_No_Corr;CxC_DxC_No_Corr;Otros_Act_Fin_No_Corr;Arren_Fin_CxC_No_Corr;Act_Imp_Diferido;CxP_DxP_Corr;Obli_inst_fin_corr;Otros_Pas_fin_Corr;Benf_Emp_Corr;Prov_Corr;Pas_Ing_Dif_Corr;Otros_Pas_Corr;CxP_DxP_No_Corr;Int_Financieras_No_Corr;Otros_Pas_Fin_No_Corr;Benf_Emp_No_Corr;Prov_No_Corr;Pas_Ing_Dif_No_Corr;Otros_Pas_No_Corr;Cap_Sus_No_Pagado;Reservas;Res_Acum;Otros_Res_Int_Acum;Ing_Act_Ord;Otros_Ing;Ing_Finc;VAL_ING;Costo_de_Venta;C_Gastos_Benf_Empl;C_Gastos_Dep;C_Gastos_Amort;C_Perdidas_deterioro;C_Gasto_Provis;C_Perdida_Venta_Act;C_Otros_Gastos;VAL_COSTOS;G_Costo_de_Venta;G_Gastos_Benf_Empl;G_Gastos_Dep;G_Gastos_Amort;G_Perdidas_deterioro;G_Gasto_Provis;G_Perdida_Venta_Act;G_Otros_Gastos;G_Gastos_Financieros;VAL_GASTOS;T_COMPRAS_IMPORT;COSTO_NOMINA;GASTO_NOMINA;VAL_ACT_CORRIENTE;VAL_ACT_NO_CORR;VAL_PAS_CORR;VAL_PAS_NO_CORR;VAL_PATRIMONIO
832;No;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;197717,95;2345877,37;0;2793990,14;8284429,99;10630307,4;0;0;0;0;4028516,2;0;0;0;59698,01;3354781,2;7383297,4;552000;0;3247009,96;0;0;0;0;0;0;0;1248564,05;0;0;0;492305,32;356122,1;0;0;51167,95;3409624,5;204491,43;0;1516503,91;0;0;0;0;0;359820,01;2575731,25;559217,73;0;715702,75;0;177864,47;0;0;1552269,96;0;1328596,13;414217,1;0;0;0;99233,64;1424582,08;1171194,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,31322574615479E-010;0;-4,65661287307739E-010
833;No;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;9432,64;6792723,88;0;0;1162560,59;7955284,47;0;0;0;10098,35;7119242,87;0;0;0;0;6100;7125342,87;550025;0;829941,6;9577,36;0;0;0;0;0;0;6373970,49;0;0;0;181611,58;226295,67;0;0;1413,5;562560,59;0;0;0;0;0;600000;0;0;0;7093277,16;0;0;15867,36;0;0;0;6100;0;0;0;0;0;0;0;148631,67;131284,93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,31322574615479E-010;0;0
834;No;C;INDUSTRIAS MANUFACTURERAS.;2355,39;254523,14;0;0;314107,59;568630,73;0;0;0;0;9349,78;0;0;0;0;0;9349,78;800;0;559280,95;0;0;0;0;0;0;0;247979,41;0;0;0;4188,34;0;0;0;0;0;0;1052,87;0;0;800;300000;0;0;12254,72;9349,78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6444,99;552035,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,91038304567337E-011;5,82076609134674E-011;0;0;0
835;No;L;ACTIVIDADES INMOBILIARIAS.;4548,36;29285,18;0;0;314445,05;343730,23;0;0;0;0;60783,31;0;0;0;0;130;60913,31;800;0;282816,92;0;0;0;0;0;0;0;3655,22;0;0;0;21081,6;0;0;0;0;314445,05;0;0;0;0;0;0;0;0;0;56508,55;0;0;367,6;0;660,2;3246,96;0;0;0;0;0;0;130;0;0;-4656,45;286673,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,63797880709171E-012;0;-7,27595761418343E-012;0;0
836;No;L;ACTIVIDADES INMOBILIARIAS.;0;165988,86;0;0;902928,25;1068917,11;0;0;0;0;29406,41;0;0;0;0;0;29406,41;694300;50000;1039510,7;0;0;0;0;0;0;0;158904,21;0;0;0;7084,65;0;0;0;0;0;0;902928,25;0;0;0;0;0;0;0;24320,55;5085,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;295210,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,16415321826935E-010;0;0;0
837;No;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;3788,48;55722,53;0;0;1714374,4;1770096,93;0;0;0;932;186143,65;0;0;0;0;1585030,59;1771174,24;10000;0;-1077,31;0;0;0;0;0;0;0;12842,26;0;0;0;35468,38;994,8;0;0;2628,61;1493382,16;0;220992,24;0;0;0;0;0;0;0;184554,15;0;0;657,5;0;0;0;1585030,59;0;0;0;0;0;0;0;0;-11077,31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,00222085975111E-012
838;No;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;8180,92;252032,23;0;0;2055969,95;2308002,18;0;0;0;9530,27;1451587,66;0;0;0;0;13147,37;1464735,03;1000;43450;843267,15;12773,13;0;0;0;0;0;0;243851,31;0;0;0;0;0;0;0;0;935466,6;0;0;0;0;286799,25;833000,3;0;0;703,8;1422877,09;0;0;17313,73;1866,57;0;0;0;0;0;9147,37;0;0;4000;0;0;799232,64;-415,49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,3283064365387E-010;0;1,81898940354586E-012;1,16415321826935E-010
839;No;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;945265,05;950981,46;0;0;341621,84;1292603,3;0;0;0;60021,43;845358,27;0;0;0;0;0;845358,27;800;0;447245,03;0;0;0;0;0;0;0;2032;0;0;0;1307,64;0;0;0;2376,77;45442,79;0;0;0;0;296179,05;0;0;0;0;4654,22;682,62;0;0;0;0;780000;0;0;0;0;0;0;0;0;400;446045,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,16415321826935E-010;5,82076609134674E-011;0;0;0
840;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;243,19;1260873,86;0;0;380,22;1261254,08;0;5203,66;0;0;992333,67;0;0;0;0;189381;1181714,67;26536;50000;79539,41;0;0;0;0;0;0;0;937448,4;0;0;0;12064,95;309617,32;0;0;1500;380,219999999998;0;0;0;0;0;0;0;0;0;680112,12;17451,32;0;74621,61;0;214944,96;0;151177,21;28605,6;0;9598,19;0;0;0;0;12753,78;-9750,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,3283064365387E-010;2,50111042987555E-012;1,16415321826935E-010;0;0
841;No;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;488520,79;4582207,42;0;0;1499871,47;6082078,89;0;0;0;0;1626765,06;0;0;0;0;5775140,59;7401905,65;2000;0;-1319826,8;0;0;0;0;0;0;0;3005756,28;0;0;0;287296,82;524568,35;0;0;276065,18;1439968,76;0;0;0;0;0;49228,15;0;0;10674,56;1481307,17;0;0;145457,89;0;0;0;5677536,62;0;0;97603,97;0;0;0;0;0;-1399578,21;77751,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-6,98491930961609E-010;2,3283064365387E-010;0;-,0400000000372529
842;No;H;TRANSPORTE Y ALMACENAMIENTO.;356,42;187867,25;0;0;62844,04;250711,29;0;0;0;0;198002,5;0;0;0;0;1231,79;199234,29;800;0;51477;0;0;0;0;0;0;0;168433,69;0;0;0;4895,62;6,25;0;0;14175,27;62844,04;0;0;0;0;0;0;0;0;0;139180,83;22345,15;0;32419,2;0;0;4057,32;0;0;0;1231,79;0;0;0;0;66,46;50610,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,91038304567337E-011;-7,27595761418343E-012;0;0;7,27595761418343E-012
843;No;H;TRANSPORTE Y ALMACENAMIENTO.;8748,2;42328,68;0;0;0;42328,68;0;0;0;0;1525,76;0;0;0;0;0;1525,76;820;31520,67;40802,92;1525,76;0;0;0;0;0;0;31959,03;0;0;0;1621,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1525,76;0;0;0;0;0;0;0;0;0;0;0;457,51;8004,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,27595761418343E-012;0;0;0;0
844;No;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;6814,54;157851,51;0;0;191915,4;349766,91;0;0;0;0;57666,93;0;0;0;0;151740,81;209407,74;800;45000;140359,17;584,36;0;0;0;0;0;0;149188,75;0;0;0;1848,22;0;0;0;0;184350,17;0;0;0;0;0;0;0;0;7565,23;32335,75;10432,22;0;14898,96;0;0;0;147217,57;0;0;4523,24;0;0;0;0;774,94;93784,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,91038304567337E-011;0;0;0
845;No;H;TRANSPORTE Y ALMACENAMIENTO.;20950,5;300870,95;0;0;824964,83;1125835,78;0;0;0;0;98475,92;0;0;0;0;660466,85;758942,77;204960;132000,47;366893,01;796,82;0;0;0;0;0;0;157418,61;0;0;0;69616,86;0;0;0;52884,98;824564,83;0;0;0;0;0;400;0;0;0;91237,65;0;0;7238,27;0;0;0;660466,85;0;0;0;0;0;0;0;0;29932,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,82076609134674E-011;1,16415321826935E-010;0;0;0
846;No;C;INDUSTRIAS MANUFACTURERAS.;1712837,31;37419493,8;0;0;5609682,6;43029176,4;0;0;0;0;19262223,4;0;0;0;0;1338818,93;20601042,3;10760000;0;22428134,1;75331,26;0;0;0;0;0;0;17140139,85;0;0;0;3073881,68;15492634,98;0;0;0;5588510,6;0;0;0;0;0;0;0;0;21172;18102054,5;406732,56;0;207274,65;0;0;546161,65;0;1114341;0;224477,93;0;0;0;0;2285875,2;9191885,94;190373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-,0200000107288361;0;,0399999991059303;0;-,0399999991059303
847;No;L;ACTIVIDADES INMOBILIARIAS.;57523,36;566276,5;0;0;14558,95;580835,45;0;0;0;0;150298,91;0;0;0;0;426294,18;576593,09;800;0;4242,36;0;0;0;0;0;0;0;495015,26;0;0;0;4834,66;8324,68;0;0;578,54;7267,55;0;0;0;0;1589;0;0;0;5702,4;111026,45;0;0;36578,43;0;1867,12;826,91;0;0;0;202965,53;223328,65;0;0;0;13091,37;-9649,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,45696821063757E-012;0;0;-9,09494701772928E-013
848;No;H;TRANSPORTE Y ALMACENAMIENTO.;26739,85;848483,85;0;0;435615,95;1284099,8;0;0;0;0;319095,94;0;0;0;0;497197,32;816293,26;94600;0;467806,54;0;0;0;0;0;0;0;804004,98;0;0;0;17739,02;0;0;0;0;320480,95;0;0;0;0;115135;0;0;0;0;164245,63;0;0;154850,31;0;0;0;430036,86;0;0;22160,46;45000;0;0;0;100039,78;273166,76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,74622982740402E-010;0;5,82076609134674E-011;-5,82076609134674E-011
849;No;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;20117,05;30481,57;0;0;425166,3;455647,87;0;0;0;311,01;16499,97;0;0;0;0;13835,36;30335,33;90200;0;425312,54;0;0;0;0;0;0;0;2991,75;0;0;0;7372,77;0;0;0;0;425166,3;0;0;0;0;0;0;0;0;0;16188,96;0;0;0;0;0;0;0;13835,36;0;0;0;0;0;0;6125,76;-27407,95;356394,73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,63797880709171E-012;0;0
850;No;C;INDUSTRIAS MANUFACTURERAS.;185420,55;4863841,85;0;41021;1245928,81;6109770,66;0;0;0;0;3088913,55;0;0;0;0;1475256,11;4564169,66;367125;0;1545601;1226,27;0;0;0;0;0;0;2923581,03;0;0;0;218065,85;1518544,15;0;0;18230,27;1087119,52;10546,82;36248,15;0;0;0;0;0;0;70993,32;1993319,22;912717,9;0;68587,08;0;86302,06;27987,29;0;423100,81;0;1052155,3;0;0;0;0;178046,24;1041042,97;-40613,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
851;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;1295,23;68302,9;0;0;0;68302,9;0;0;0;0;18997,65;0;0;0;0;0;18997,65;800;0;49305,25;0;0;0;0;0;0;0;56039,42;0;0;0;10968,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12968,72;0;0;1003,2;0;5025,73;0;0;0;0;0;0;0;0;0;941,82;47563,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,63797880709171E-012;0;0
852;No;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;1884,31;7786,2;31,9;0;237882,63;245668,83;0;0;0;0;2830,4;0;0;0;0;238890,67;241721,07;800;0;3947,76;24,11;0;0;0;0;0;0;5002,59;0;0;0;867,4;0;0;0;0;237882,63;0;0;0;0;0;0;0;0;0;81,04;0;0;1732,85;0;0;1016,51;238644,97;0;0;245,7;0;0;0;0;314,78;2832,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-9,09494701772928E-013;0;4,54747350886464E-013;0;0
853;No;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;138161,51;2815188,41;0;0;2980899,33;5796087,74;0;0;0;84726,96;1617634,2;0;0;0;0;675883,86;2293518,06;2139900;0;3502569,68;109562,04;0;0;0;0;0;0;2006299,13;0;0;0;23918,89;645573,58;0;0;1235,3;2822425,94;1847,22;0;0;0;0;0;0;0;156626,17;1230761,63;25854,01;0;155559,4;120732,2;0;0;0;69804,75;0;77549,18;528529,93;0;0;0;365160,09;972629,63;24879,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,16415321826935E-010;4,65661287307739E-010
854;No;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;12030,92;2567737,86;0;0;8283887,85;10851625,7;0;0;0;0;2863474,02;0;0;0;0;286102,3;3149576,32;2500000;3557298,7;7702049,39;0;0;0;0;0;0;0;829090,81;0;0;0;25408,87;255324,15;0;1437297,69;8585,42;7167290,05;0;0;1040182,34;0;64667,94;0;0;0;11747,52;2265540,78;0;0;117700,65;100232,59;380000;0;0;0;0;191943,44;0;94158,86;0;0;625996,28;1007957,51;10796,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,86264514923096E-009;-4,65661287307739E-010;0;-9,31322574615479E-010
855;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;139503,12;461915,95;0;0;18901,28;480817,23;0;0;0;17258,2;405710,91;0;0;0;0;39156,45;444867,36;120000;0;35949,87;22266,48;0;0;0;0;0;0;144755,84;150000;0;0;24189,09;0;0;0;3467,9;0;0;0;0;0;0;0;0;0;18901,28;355152,23;0;0;32278,76;1021,72;0;0;29577,11;0;0;9579,34;0;0;0;0;60000;-109615,93;-34434,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,82076609134674E-011;-3,63797880709171E-012;0;0;7,27595761418343E-012
856;No;L;ACTIVIDADES INMOBILIARIAS.;1426,3;20374,36;0;0;604483,65;624858,01;0;0;0;0;88895,94;0;0;0;0;9339,09;98235,03;800;0;526622,98;0;0;0;0;0;0;0;2262,79;0;0;0;16685,27;0;0;0;0;604133,85;0;0;0;0;0;0;0;0;349,8;86982,6;0;0;1913,34;0;0;0;0;0;0;9339,09;0;0;0;0;2269,09;522575,09;978,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
857;No;E;DISTRIBUCIÓN DE AGUA ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.;313445,67;2544214,26;0;0;11443821,1;13988035,4;0;0;0;637703,31;5262891,47;0;0;0;93548,31;1331482,07;6594373,54;4638052,53;7,19;7393661,82;333017,28;0;0;0;0;0;0;1863515,66;0;0;0;199165,46;49066,84;0;0;119020,63;2266608,15;9144647,11;0;0;0;10000;0;0;0;22565,8;1907504,3;997492,54;0;479718,1;1233928,18;6545,04;0;87024,22;584463,84;0;371118;0;195327,7;0;0;763270,39;1992331,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4,65661287307739E-010;,0399999991059303;0;0;0
858;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;167373,3;5149470,5;0;4321,49;395670,83;5545141,33;0;0;0;0;2830752,25;0;0;0;0;714697,99;3545450,24;300000;0;1999691,09;14038,85;0;0;0;0;0;0;1338592,27;0;0;0;72092,98;3558844,38;0;0;12567,57;218774,93;159651,07;0;0;0;0;0;0;0;12923,34;1723653,95;1009210,13;0;76172,34;0;21715,83;0;592709,99;0;0;121988;0;0;0;0;613936,45;1036893,64;48861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,31322574615479E-010;5,82076609134674E-011;0;0;2,3283064365387E-010
859;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;77323,3;697685,2;0;0;18389,41;716074,61;0;0;0;0;543582,14;0;0;0;0;2445,18;546027,32;2800;0;170047,29;30247,77;0;0;0;0;0;0;234976,61;0;0;0;116001,74;268688,45;0;0;695,1;18020,35;0;0;0;0;0;0;0;0;369,06;510299,2;0;0;31072,01;2210,93;0;0;0;0;0;2445,18;0;0;0;0;1399,98;166266,35;-419,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-7,27595761418343E-012;0;0;0
860;No;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;924201,36;1748038,87;3000;0;536808,04;2284846,91;0;9533,72;0;74440,35;567732,15;0;0;0;6182,69;17205,18;584937,33;2000;0;1699909,58;97574,64;0;0;0;0;0;0;820837,51;0;0;0;0;0;0;0;0;536208,09;0;0;0;0;0;0;0;0;599,95;322311,21;0;0;129446,87;32000;0;0;0;0;0;11022,49;0;0;0;0;5638,48;1694862,4;-2591,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,3283064365387E-010
861;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;436077,33;673221,71;0;0;311694,39;984916,1;0;0;0;0;94868,64;0;0;0;0;179828,95;274697,59;2000;0;710218,51;12015,5;0;0;0;0;0;0;156005,7;0;0;0;44571,06;36567,62;0;0;0;292499,97;0;0;0;0;0;0;0;0;19194,42;4071,87;0;0;82411,78;0;0;8384,99;0;0;0;179828,95;0;0;0;0;1000;673086,13;34132,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5,82076609134674E-011;0;0;0
862;No;C;INDUSTRIAS MANUFACTURERAS.;11254,98;157775,41;0;0;5306,17;163081,58;0;0;0;0;107046,35;0;0;0;0;26182,67;133229,02;400;0;29852,56;250,72;0;0;0;0;0;0;58875,55;0;0;0;12786,26;73823,2;0;0;1035,42;451,450000000001;0;0;0;0;0;0;0;0;4854,72;90031,72;0;0;16580,51;0;0;434,12;0;4613,69;0;21568,98;0;0;0;0;32349,49;-3016,16;119,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-9,09494701772928E-013;0;0;-3,63797880709171E-012
863;No;F;CONSTRUCCIÓN.;0;256238,01;0;0;166495,32;422733,33;0;0;0;0;215445,38;0;0;0;0;127922,49;343367,87;1200;0;79365,46;673,65;0;0;0;0;0;0;164563,79;0;0;0;8603,67;45302,81;0;0;37767,74;103895,25;,069999999999709;0;0;0;62600;0;0;0;0;114783,36;9437,48;0;37375,22;0;53849,32;0;127922,49;0;0;0;0;0;0;0;3109,97;75055,49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
864;No;J;INFORMACIÓN Y COMUNICACIÓN.;489216;708561,4;0;0;1217120,02;1925681,42;0;0;0;72884,37;371501,69;0;0;0;0;641011,42;1012513,11;10000;0;913168,31;74879,98;0;0;0;0;0;0;219345,4;0;0;0;0;0;0;0;0;1070397,67;0;0;0;0;135911,52;0;0;0;10810,83;121612,09;0;0;143347,45;0;0;33657,78;0;296430,52;0;176457,64;0;168123,26;0;0;5000;898168,31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
865;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;83242,51;2611445,12;221935,62;0;665491,59;3276936,71;0;0;0;1821,24;2498748,81;0;0;0;0;48627,29;2547376,1;170000;0;729560,61;4655,45;0;0;0;0;0;0;1436190,04;0;0;0;150647,53;719429,42;0;0;0;604501,76;56120,85;0;0;0;0;0;0;0;4868,98;579138,6;1804999,84;0;13994,11;0;0;98795,02;0;0;0;42860,99;0;0;5766,3;0;37299,57;522261,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,16415321826935E-010;0;0;0
866;No;L;ACTIVIDADES INMOBILIARIAS.;0;60339,52;0;0;4962,08;65301,6;0;0;0;5838,49;496444,2;0;0;0;0;5000;501444,2;800;0;-436142,6;9989,36;0;0;0;0;0;0;60339,52;0;0;0;0;0;0;0;0;4081,56;880,52;0;0;0;0;0;0;0;0;342239,62;80000;0;40819,24;0;0;27546,85;0;0;0;0;5000;0;0;0;154993,17;55092,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,18278728425503E-011;1,81898940354586E-012;0;0;-647028,63
867;No;C;INDUSTRIAS MANUFACTURERAS.;6986,4;90083,25;0;0;0;90083,25;0;0;0;0;19585,18;0;0;0;0;0;19585,18;1000;4000;70498,07;65,76;0;0;0;0;0;0;4517,02;0;0;0;59,57;78520,26;0;0;0;0;0;0;0;0;0;0;0;0;0;13615,09;0;0;5970,09;0;0;0;0;0;0;0;0;0;0;0;2048,99;63449,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
868;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;383998,41;1185400,59;0;0;1870633,54;3056034,13;0;0;0;31549,57;389213,03;0;0;0;0;82357,06;471570,09;1125478;0;2584464,04;43831,21;0;0;0;0;0;0;649523,49;0;0;0;91366,38;43932,11;0;0;16580,2;1363875,31;0;502617,23;0;0;0;0;0;0;4141;285534,04;772,37;0;65587,95;0;5769,1;0;0;0;0;81857,06;500;0;0;0;98784,53;1349409,52;10791,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,3283064365387E-010;4,65661287307739E-010;5,82076609134674E-011;0;0
869;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;328,96;24621,5;0;0;42196,51;66818,01;0;0;0;0;2658,24;0;0;0;0;0;2658,24;1471696;0;64159,77;0;0;0;0;0;0;0;11384,37;0;0;0;12726,74;0;0;0;181,43;42196,51;0;0;0;0;0;0;0;0;0;1024,69;0;0;1573,55;0;0;60;0;0;0;0;0;0;0;0;20586,8;-1428123,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,27595761418343E-012;-4,54747350886464E-013;0;-2,18278728425503E-011
870;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;4757,53;155434,18;0;0;1313484,22;1468918,4;0;0;0;585,76;1536,9;0;0;0;828,48;516574,41;518111,31;800;0;950807,09;0;0;0;0;0;0;0;140684,44;0;0;0;9596,05;0;0;0;396,16;1313484,22;0;0;0;0;0;0;0;0;0;862,29;0;0;88,85;0;0;0;515745,93;0;0;0;0;0;0;0;59468,95;890538,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
871;No;H;TRANSPORTE Y ALMACENAMIENTO.;1704,1;39766,19;0;0;27277,68;67043,87;0;0;0;0;44614,01;0;0;0;0;4573,58;49187,59;400;0;17856,28;0;0;0;0;0;0;0;29252,5;0;0;0;6067,55;0;0;0;2742,04;27277,68;0;0;0;0;0;0;0;0;0;14543,04;16570,09;0;13310,86;0;0;190,02;0;0;0;4573,58;0;0;0;0;302,56;17153,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,27595761418343E-012;7,27595761418343E-012;0;0;-3,63797880709171E-012
